id,title,url,average_page_views_per_visit,bounce_rate,has_integration,last_visited,page_views,rank,visits
13694327246552824354,Excel-ark til aflæsning af måler,https://sparenergi.dk/forbruger/materialer/excel-ark-til-aflaesning-af-maaler,1.29,24.86,False,2023-03-29,1638,312,1268
415246811529162063,,https://sparenergi.dk/raadgivningen,1.07,0.0,False,2024-07-09,1631,313,1526
14567006695652459759,| Energistyrelsen,https://sparenergi.dk/udskiftning-af-br%C3%A6ndselskedel?destination=/erhverv/smaa-kedler-beregner%23business-grant-block-12,1.44,32.24,False,2023-10-17,1623,314,1125
2717288910360079931,,https://sparenergi.dk/sites/forbruger.dk/files/contents/publication/ansoegervejledning-til-bygningspuljen/ansoegningsvejledning_-_august_2022.pdf,1.13,54.55,False,2023-10-13,1618,315,1431
17978012537373032302,,https://nyheder.sparenergi.dk/vp-tilskud-privat,1.04,68.42,False,2024-07-05,1617,316,1551
1901400587639069826,Dine bygninger | Energistyrelsen,https://old.sparenergi.dk/peconsumption-management/workplaces?first_level=3&second_level=&third_level=&instant_search=&other_filters_left%5B1%5D=1&other_filters_left%5B2%5D=2&other_filters_left%5B3%5D=3&other_filters_right%5B0%5D=,2.93,13.19,False,2024-07-02,1603,317,547
9560775860462511044,Velkommen til Mærk Energien,https://sparenergi.dk/undervisning,1.71,51.3,False,2024-07-02,1590,318,930
14372794704692047601,Udskift dit vindue | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/vinduer/renover-eller-skift/skift-vinduer/udskift-dit-vindue,1.16,68.47,False,2023-05-09,1581,319,1361
7042128883123753231,Kontakt | Energistyrelsen,https://old.sparenergi.dk/kontakt,1.11,80.67,False,2024-07-06,1565,320,1414
907075364801326681,Our energy agreement | Energistyrelsen,https://sparenergi.dk/vores-energiaftale/introduktion?destination=/%23module-820,1.1,8.44,False,2024-07-09,1563,321,1426
3127673693780961692,Bygningsreglementets energikrav | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/bygningsreglementets-energikrav,1.29,48.88,False,2023-09-01,1563,322,1207
12570490834963577218,Varm op til at søge tilskud til energirenovering,https://sparenergi.dk/privat/soeg-tilskud/varm-op-til-soege-tilskud-til-energirenovering,1.12,22.58,False,2024-07-08,1547,323,1377
731692128100339223,Energimærkning af opvaskemaskiner | Energistyrelsen,https://old.sparenergi.dk/forbruger/el/madlavning/energimaerkning-af-opvaskemaskiner,1.16,72.44,False,2024-07-07,1538,324,1330
5108757180803930251,Isolering af terrændæk | SparEnergi,https://sparenergi.dk/privat/skal-du-renovere-din-bolig/nyt-terraendaek,1.18,72.06,False,2024-07-09,1535,325,1305
17182116111541493796,"Skift til jordvarme, der er en effektiv type varmepumpe",https://sparenergi.dk/privat/saadan-faar-du-jordvarmepumpe,1.39,55.91,False,2024-07-08,1522,326,1098
11387292696509830806,Varmepumper | Energistyrelsen,https://old.sparenergi.dk/forbruger/varme/varmepumper,1.25,31.31,False,2024-06-30,1510,327,1205
13340071517112276092,Solceller | Energistyrelsen,https://old.sparenergi.dk/forbruger/el/solceller,1.14,79.92,False,2024-07-02,1509,328,1324
8290354153105292845,Adgang nægtet | Energistyrelsen,https://old.sparenergi.dk/forbruger/vaerktoejer/tilskudsberegner,1.19,61.39,False,2024-07-05,1507,329,1269
7460947695757497539,Få økonomisk støtte | Energistyrelsen,https://old.sparenergi.dk/forbruger/hoje-energipriser/fa-okonomisk-stotte,1.1,87.95,False,2024-07-07,1503,330,1365
8886308622703584639,Nedlægning og isolering af krybekælder | SparEnergi,https://sparenergi.dk/privat/skal-du-renovere-din-bolig/nedlaeg-din-krybekaelder,1.14,79.96,False,2024-07-09,1500,331,1320
15539777821375901997,Forbruger | Energistyrelsen,https://www.sparenergi.dk/,1.11,20.38,False,2022-11-20,1487,332,1342
9575226636398240039,Skabelon til fuldmagt Bygningspuljen,https://sparenergi.dk/forbruger/materialer/skabelon-til-fuldmagt-bygningspuljen,1.26,33.11,False,2023-04-02,1485,333,1178
11149024618613102635,Skift fra termorude til energirude,https://sparenergi.dk/privat/skal-du-renovere-din-bolig/skift-fra-termorude-til-energirude,1.29,47.39,False,2024-07-09,1485,334,1148
1166365839395018827,Spar energi i sommerhuset,https://sparenergi.dk/privat/spar-energi-i-dit-sommerhus,1.27,78.39,False,2024-07-07,1475,335,1157
5337714294877392636,Skrot din gamle varmepumpe | Energistyrelsen,https://sparenergi.dk/forbruger/varme/varmepumpe/skrot-din-gamle-varmepumpe,1.15,72.38,False,2023-08-08,1463,336,1276
11260136031901886706,Fejl 404 – siden kunne ikke findes | Energistyrelsen,https://old.sparenergi.dk/Portal.ens.dk,6.19,18.33,False,2023-10-12,1462,337,236
2982701850442467034,Media | Energistyrelsen,https://sparenergi.dk/admin/content/media,5.63,7.14,False,2024-07-04,1457,338,259
6230261463736835818,"Isolering af kældervæg, udefra",https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/isolering-af-kaeldervaeg-udefra,1.1,84.35,False,2023-04-23,1453,339,1322
6380572736667441026,Nyt terrændæk,https://old.sparenergi.dk/forbruger/vaerktoejer/energiloesninger/nyt-terraendaek,1.09,70.15,False,2024-07-08,1451,340,1326
5432766508985117881,,https://sparenergi.dk/sites/default/files/media/documents/2023-09/Trin%20for%20trin-guide_0.pdf,1.17,64.0,False,2024-05-16,1411,341,1208
6191303631086771094,Adgang nægtet | Energistyrelsen,https://ny.sparenergi.dk/admin/ee-plan,2.58,27.23,False,2023-04-21,1407,342,545
8397096166345179798,| Energistyrelsen,https://sparenergi.dk/udskiftning-af-br%C3%A6ndselskedel?destination=/erhverv/kedelberegner%23module-12,1.53,38.64,False,2024-07-09,1402,343,914
15924019475571768075,Olie | Energistyrelsen,https://sparenergi.dk/forbruger/varme/olie,1.17,67.74,False,2023-09-11,1400,344,1192
12680580885375058458,Positivliste vinduer,https://old.sparenergi.dk/forbruger/materialer/positivliste-vinduer,1.13,20.13,False,2024-06-25,1393,345,1236
13254428831904692592,,https://old.sparenergi.dk/peconsumption-management,2.34,4.3,False,2024-07-02,1391,346,595
18118364480362225463,Dine bygninger | Energistyrelsen,https://sparenergi.dk/peconsumption-management/workplaces?first_level=3&second_level=&third_level=&instant_search=&other_filters_left%5B1%5D=1&other_filters_left%5B2%5D=2&other_filters_left%5B3%5D=3&other_filters_right%5B0%5D=,3.18,15.49,False,2023-03-29,1387,347,436
8091968084139439755,Varmeanlæg | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktoejer/goer-det-selv-guides/varmeanlaeg,1.11,65.56,False,2023-03-30,1365,348,1233
17318035175175006645,,https://sparenergi.dk/forbruger/boligen/radgivning/gron-varmecheck,1.19,11.11,False,2022-07-01,1365,349,1145
16096052268973762154,Adgang nægtet | Energistyrelsen,https://sparenergi.dk/admin/config,1.78,4.35,False,2024-07-08,1364,350,766
1348062051652265375,Positivliste,https://sparenergi.dk/privat/godkendte-vindues-og-forsatssystemer-bygningspuljen,1.14,82.43,False,2024-07-09,1363,351,1198
7164337941190314858,Sådan får du mest ud af fjernvarmen,https://sparenergi.dk/privat/spar-energi-i-hverdagen/saadan-faar-du-mest-ud-af-fjernvarmen,1.17,67.08,False,2024-07-08,1363,352,1165
5323349480602526051,Kom i gang med ansøgningen til Erhvervspuljen,https://old.sparenergi.dk/erhverv/vaerktojer/erhvervstilskud/kom-i-gang-med-ansogningen-til-erhvervspuljen,1.44,31.94,False,2023-06-28,1361,353,945
15791624212737045826,"Overhold kravene om rentabilitet, når du renoverer din bolig.",https://sparenergi.dk/privat/bygningsreglementets-energikrav/rentabilitet-i-bygningsreglementet,1.12,63.13,False,2024-07-09,1351,354,1204
5426359766259904851,Tag og loft | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktojer/guides-og-tjeklister/tag-og-loft,1.11,87.44,False,2023-03-30,1350,355,1216
12934395080499299670,Indhold | Energistyrelsen,https://ny.sparenergi.dk/admin/content,3.89,9.26,False,2023-04-27,1346,356,346
11069163155538928295,Godkendte vindues- og forsatssystemer,https://sparenergi.dk/privat/soeg-tilskud/varm-op-til-soege-tilskud-til-energirenovering/godkendte-vindues-og-forsatssystemer,1.14,71.48,False,2023-10-13,1340,357,1180
16275336413536541816,Automatik til varmeanlæg,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/automatik-til-varmeanlaeg,1.12,79.95,False,2023-03-30,1336,358,1194
8642630570143398208,Computere og it-udstyr | Energistyrelsen,https://sparenergi.dk/forbruger/el/it-og-elektronik/computere-og-it-udstyr,1.18,76.11,False,2023-04-20,1335,359,1128
1288179727162574853,Vaskeråd | Energistyrelsen,https://sparenergi.dk/forbruger/el/vask-og-rengoering/vaskemaskiner/vaskeraad,1.09,38.11,False,2023-03-28,1334,360,1219
13216407362890111834,Site under opdatering | Energistyrelsen,https://sparenergi.dk/energi-og-co2-regnskabet,2.01,33.23,False,2024-06-18,1330,361,662
10092626739572650979,"Se, hvilke energipriser vi regner med på SparEnergi.",https://sparenergi.dk/privat/energipriser-paa-sparenergi,1.14,68.33,False,2024-07-09,1328,362,1166
8153044806696132949,Profil | Energistyrelsen,https://sparenergi.dk/co2-calculator/profile,1.44,52.46,False,2024-07-08,1324,363,919
14298746627424718728,Myter om energiforbrug | Energistyrelsen,https://sparenergi.dk/myter-om-energiforbrug,1.2,67.87,False,2024-07-09,1319,364,1098
16772309667754671519,Myter om energiforbrug | SparEnergi,https://sparenergi.dk/privat/spar-energi-i-hverdagen/myter-og-fakta-om-energiforbrug,1.19,76.95,False,2024-07-09,1312,365,1106
7960435326193615254,Kampagnefilm Energisparekampagne | Energistyrelsen,https://sparenergi.dk/forbruger/sparerad-til-hjemmet/kampagnefilm-energisparekampagne,1.16,78.47,False,2023-03-31,1310,366,1125
4818697334953441929,Se optaget gasfyrswebinar | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/radgivning/webinarer/se-optaget-gasfyrswebinar,1.14,85.98,False,2023-03-22,1305,367,1143
14596104556953286823,"Isolering af tung ydervæg, udefra",https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/isolering-af-tung-ydervaeg-udefra,1.1,73.94,False,2023-03-31,1296,368,1174
17829282562005833975,Spar energi på køl og frys | SparEnergi,https://sparenergi.dk/privat/spar-energi-i-hverdagen/spar-energi-paa-koel-og-frys,1.16,79.45,False,2024-07-09,1296,369,1122
3226631634294521564,Spar på energien | Energistyrelsen,https://old.sparenergi.dk/erhverv/sparerad-pa-arbejdspladsen/spar-pa-energien,1.52,46.43,False,2024-07-09,1294,370,849
7942120785459259031,Landbrug | Energistyrelsen,https://sparenergi.dk/erhverv/vaerktojer/erhvervstilskud/landbrug,1.34,63.66,False,2023-04-27,1285,371,959
15232071453015256081,Erhvervstilskud | Energistyrelsen,https://old.sparenergi.dk/erhverv/vaerktojer/erhvervstilskud,1.41,40.67,False,2024-05-19,1274,372,901
8232913004524437045,| Energistyrelsen,https://sparenergi.dk/tilskud-til-led?destination=/erhverv/belysningsberegner%23lighting-replacement-block-13,1.75,26.17,False,2024-06-28,1274,373,730
18324412911484554908,Find energiløsninger | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/varme-og-varmt-vand,1.22,92.0,False,2023-03-30,1273,374,1045
5468789996422718930,Anden elektronik | Energistyrelsen,https://sparenergi.dk/forbruger/el/it-og-elektronik/anden-elektronik,1.12,80.09,False,2023-04-19,1271,375,1134
11046567789110925567,Typehus 2007-nu | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktoejer/bygningsguiden/typehus-2007-nu,1.25,76.27,False,2023-03-30,1268,376,1012
3446090693728828466,Skrot dit gamle køleskab | Energistyrelsen,https://sparenergi.dk/forbruger/el/koel-og-frys/skrot-dit-gamle-koeleskab,1.1,89.39,False,2023-03-28,1262,377,1145
2582890435661273062,Fejl 404 – siden kunne ikke findes | Energistyrelsen,https://sparenergi.dk/ny.sparenergi.dk/elpriser,1.33,63.41,False,2022-08-19,1259,378,948
6797062047359128163,Få tilskud til den grønne omstilling | Energistyrelsen,https://sparenergi.dk/faa-tilskud-til-den-groenne-omstilling,1.31,41.82,False,2024-07-08,1251,379,957
14717744099594146504,Find energiløsninger | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/tag-og-loft,1.14,77.27,False,2023-03-29,1250,380,1097
11755388273795841910,Energistyrelsen |,https://old.sparenergi.dk/,1.19,18.46,False,2024-04-04,1250,381,1048
5683492634258923001,Find statistik på Danmarks energimærker | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktoejer/find-statistik-paa-danmarks-energimaeker,1.2,71.17,False,2023-09-05,1249,382,1041
1235316852397389196,Nedlæg krybekælderen,https://old.sparenergi.dk/forbruger/vaerktoejer/energiloesninger/nedlaeg-krybekaelderen,1.07,81.97,False,2024-01-23,1248,383,1164
15846048468378826800,"Luft til vand-varmepumpe, gulvvarme og solceller",https://sparenergi.dk/forbruger/vaerktoejer/casebank/luft-til-vand-varmepumpe-gulvvarme-og-solceller,1.08,75.14,False,2023-03-30,1247,384,1158
6665411881342156961,Murermestervilla | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktoejer/bygningsguiden/murermestervilla,1.23,72.49,False,2023-03-31,1244,385,1015
6566936335896433964,Energimærkning varmeanlæg | Energistyrelsen,https://sparenergi.dk/forbruger/varme/energimaerkning-varmeanlaeg,1.13,57.28,False,2023-06-27,1241,386,1099
6057094979245698244,,https://old.sparenergi.dk/product-list-pager-ajax?manufacturer%5B0%5D=10831&manufacturer%5B1%5D=10837&manufacturer%5B2%5D=10856&manufacturer%5B3%5D=10840&manufacturer%5B4%5D=10867&manufacturer%5B5%5D=10927&manufacturer%5B6%5D=10843&manufacturer%5B7%5D=10887&manufacturer%5B8%5D=10835&manufacturer%5B9%5D=10934&manufacturer%5B10%5D=10842&manufacturer%5B11%5D=10928&manufacturer%5B12%5D=10841&manufacturer%5B13%5D=10833&manufacturer%5B14%5D=10836&manufacturer%5B15%5D=10844&items_per_page=20&type=43&sort=1&power=6-12&sorting_option=6&manufacturers%5B0%5D=10831&manufacturers%5B1%5D=10837&manufacturers%5B2%5D=10856&manufacturers%5B3%5D=10840&manufacturers%5B4%5D=10867&manufacturers%5B5%5D=10927&manufacturers%5B6%5D=10843&manufacturers%5B7%5D=10887&manufacturers%5B8%5D=10835&manufacturers%5B9%5D=10934&manufacturers%5B10%5D=10842&manufacturers%5B11%5D=10928&manufacturers%5B12%5D=10841&manufacturers%5B13%5D=10833&manufacturers%5B14%5D=10836&manufacturers%5B15%5D=10844&max_pager_elements=5&page=1&items_per_page_show%5B10%5D=10&items_per_page_show%5B15%5D=15&items_per_page_show%5B20%5D=20&items_per_page_show%5B30%5D=30&items_per_page_show%5B40%5D=40&items_per_page_show%5BAll%5D=All&kw=9,1.03,81.25,False,2023-10-04,1238,387,1200
3184045080783780969,Opvarmning af patriciervillaen,https://sparenergi.dk/privat/opvarmning-af-patriciervillaen?auHash=wcOlJkZht1-Bhtz14nMib1-WgHmuhA4arDTS2RwlM6A,64.32,18.18,False,2024-06-12,1222,388,19
16495663510325175225,,https://sparenergi.dk/forbruger/vaerktojer/forbrugsberegner,1.13,75.0,False,2023-09-25,1217,389,1078
14173384540809304766,Film og tv | Energistyrelsen,https://sparenergi.dk/forbruger/el/it-og-elektronik/film-og-tv,1.14,79.4,False,2024-04-23,1210,390,1065
17310131852659372740,Isoler dit loft,https://sparenergi.dk/privat/skal-du-renovere-din-bolig/isoler-dit-loft,1.26,45.91,False,2024-07-09,1204,391,958
2684181284542621822,Skift til varmepumpe på abonnement,https://old.sparenergi.dk/forbruger/vaerktoejer/energiloesninger/skift-til-varmepumpe-pa-abonnement,1.11,79.89,False,2024-03-19,1196,392,1073
15020322877324086982,Offentligt Energiforbrug,https://sparenergi.dk/offentlig/offentligt-energiforbrug,1.54,61.6,False,2024-07-09,1195,393,778
8168536845162244803,Storkøkken | Energistyrelsen,https://sparenergi.dk/erhverv/hotel-og-restauration/storkoekken,1.15,82.73,False,2023-09-28,1193,394,1041
6241603240118806797,Rørisolering | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktojer/guides-og-tjeklister/rorisolering,1.12,59.36,False,2023-08-30,1192,395,1068
13239104197133234001,,https://sparenergi.dk/forbruger/varme/varmepumpe/varmepumpetyper/vaelg-den-rigtige-type-varmepumpe,1.08,4.76,False,2023-03-30,1191,396,1106
15257691121482116602,Skal du renovere? | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/skal-du-renovere,1.21,37.57,False,2023-03-31,1191,397,988
15967829228011915698,Spar energi på belysning,https://sparenergi.dk/privat/spar-energi-i-hverdagen/spar-energi-paa-belysning,1.22,69.91,False,2024-07-09,1185,398,971
7949947638231477507,,https://old.sparenergi.dk/demo/addresses/map,1.13,43.48,False,2024-07-09,1180,399,1048
10702311998753984138,Guides og tjeklister | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktojer/guides-og-tjeklister,1.25,43.82,False,2023-03-29,1175,400,937
9331439027228294967,Overskudsvarme | Energistyrelsen,https://sparenergi.dk/erhverv/industri-og-produktion/overskudsvarme,1.15,64.38,False,2023-05-31,1169,401,1014
13179581000177175921,Få gratis hjælp og inspiration,https://sparenergi.dk/privat/faa-gratis-hjaelp-og-inspiration,1.14,70.31,False,2024-02-26,1165,402,1020
5880357238555230744,Our energy agreement | Energistyrelsen,https://sparenergi.dk/vores-energiaftale/profil-data?destination=/privat/spar-energi-i-hverdagen%23module-188,1.98,60.0,False,2024-07-08,1164,403,588
12191223828566113881,Vejledning til tro- og loveerklæring om de minimis-støtte,https://sparenergi.dk/forbruger/materialer/vejledning-til-tro-og-loveerklaering-om-de-minimis-stotte,1.11,25.26,False,2023-03-28,1161,404,1044
3856097796433616357,Søg Varmepumpepuljen på vegne af en anden,https://sparenergi.dk/privat/soeg-tilskud/varm-op-til-soege-tilskud-til-en-varmepumpe/soeger-du-tilskud-paa-vegne-af-en-anden,1.17,47.14,False,2024-07-09,1150,405,980
2664398856376170191,Isolering af sokkel,https://old.sparenergi.dk/forbruger/vaerktoejer/energiloesninger/isolering-af-sokkel,1.07,87.98,False,2024-05-27,1146,406,1068
18419023874624855692,Elforbrugsregner | Energistyrelsen,https://sparenergi.dk/electricity-consumption?destination=/privat/spar-energi-i-hverdagen%23module-3800,1.3,21.1,False,2024-07-08,1141,407,878
2020665875826765119,"Isolering af tung ydervæg, indefra",https://old.sparenergi.dk/forbruger/vaerktoejer/energiloesninger/isolering-af-tung-ydervaeg-indefra,1.12,83.48,False,2024-05-23,1140,408,1021
9197643933962676965,,https://sparenergi.dk/sites/default/files/media/documents/2023-10/Trin%20for%20trin-guide_Energirenoveringspuljen_godkendt.pdf,1.21,48.89,False,2024-04-08,1140,409,942
3198221677766303673,Typehus 1985-1997 | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktoejer/bygningsguiden/typehus-1985-1997,1.2,69.38,False,2023-03-30,1137,410,948
11133419583505418581,Eftersyn og drift af oliefyr | Energistyrelsen,https://sparenergi.dk/forbruger/varme/olie/eftersyn-og-drift-af-oliefyr,1.08,88.83,False,2023-03-27,1134,411,1050
5915549760222690161,Isolering af loft,https://old.sparenergi.dk/forbruger/vaerktoejer/energiloesninger/isolering-af-loft,1.13,61.44,False,2024-06-25,1128,412,995
12924641790541045496,Our energy agreement | Energistyrelsen,https://sparenergi.dk/vores-energiaftale/profil-data?destination=/privat/skal-du-renovere-din-bolig%23module-992,1.99,66.67,False,2024-07-08,1125,413,566
10143578026036719380,,https://sparenergi.dk/sites/forbruger.dk/files/contents/publication/ecxel-ark-til-aflaesning-af-maaler/skema-til-aflaesning-af-maaler_-_06-2012.xlsx,1.22,60.0,False,2023-04-16,1124,414,925
18199511827329178895,Isolering af fladt tag,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/isolering-af-fladt-tag,1.13,71.59,False,2023-09-11,1120,415,988
11031329868789901713,Energistyrelsen | Find energiløsninger,https://old.sparenergi.dk/forbruger/vaerktoejer/energiloesninger,1.47,23.93,False,2024-07-05,1120,416,764
10336966168829933959,Adgang nægtet | Energistyrelsen,https://www.sparenergi.dk/erhverv/vaerktojer/tilskud,1.18,49.53,False,2023-01-25,1117,417,949
6678750665568483384,,https://sparenergi.dk/sites/forbruger.dk/files/contents/publication/skabelon-til-fuldmagt-bygningspuljen/skabelon_til_fuldmagt.docx,1.3,71.43,False,2023-09-13,1115,418,857
14981711094433154931,"Isolering af let ydervæg, udefra",https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/isolering-af-let-ydervaeg-udefra,1.12,73.09,False,2023-03-31,1112,419,990
11881430220662937660,Isolering af gulv over uopvarmet kælder,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/isolering-af-gulv-over-uopvarmet-kaelder,1.1,75.99,False,2023-03-31,1096,420,1000
15104955272575163528,Renover dine vinduer | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/vinduer/renover-eller-skift/renover-dine-vinduer,1.13,65.68,False,2023-04-13,1089,421,962
12738949795935955198,"Spar el og vand, når du vasker tøj",https://sparenergi.dk/privat/spar-energi-i-hverdagen/spar-energi-naar-du-vasker-toej,1.16,70.81,False,2024-07-08,1088,422,939
9731904108613961679,Cirkulationspumpe | Energistyrelsen,https://old.sparenergi.dk/forbruger/vaerktoejer/goer-det-selv-guides/cirkulationspumpe,1.07,87.79,False,2024-02-05,1081,423,1009
16974912143204602371,Page not found,https://sparenergi.dk/offentlig/vaerktoejer/indkoebsanbefalinger,1.4,58.6,False,2024-06-11,1073,424,769
13663358110461334206,Skift til fjernvarme,https://old.sparenergi.dk/forbruger/vaerktoejer/energiloesninger/skift-til-fjernvarme,1.11,66.83,False,2024-06-12,1068,425,961
8110275136444845149,Fejl 404 – siden kunne ikke findes | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/radgivning/inspirationsmoder,1.18,54.41,False,2023-03-29,1067,426,908
2763907800401867759,Søger du tilskud på vegne af en anden? | Energistyrelsen,https://sparenergi.dk/soeger-du-tilskud-paa-vegne-af-en-anden,1.18,15.22,False,2024-07-09,1066,427,905
18067001507478982835,Energimærkning af bygninger,https://sparenergi.dk/offentlig/energimaerkning-af-bygninger,1.22,40.31,False,2024-06-24,1064,428,874
3672654570269954892,Se webinar om Energirenoveringspuljen,https://sparenergi.dk/privat/soeg-tilskud/varm-op-til-soege-tilskud-til-energirenovering/tilmeld-dig-webinar-om,1.16,51.42,False,2024-04-05,1060,429,916
14925432308582410097,Erhverv | Energistyrelsen,https://old.sparenergi.dk/erhverv,1.48,25.98,False,2024-02-29,1057,430,714
12434233354632278059,Vores energiaftale | Energistyrelsen,https://sparenergi.dk/vores-energiaftale/profil-data?destination=/,1.93,36.84,False,2023-08-28,1057,431,549
10553339202392083474,Forstå din varme | Energistyrelsen,https://sparenergi.dk/forbruger/varme/forsta-din-varmeregning/forsta-din-varme,1.1,79.31,False,2023-07-18,1056,432,964
9530105274575680118,,https://sparenergi.dk/sites/forbruger.dk/files/img/Boligen/Tilskud/faktura_vinduer_eksempel.pdf,1.12,55.56,False,2023-04-20,1056,433,944
9791275891845743592,Køb af varmepumpe | Energistyrelsen,https://old.sparenergi.dk/forbruger/varme/varmepumper/kob-af-varmepumpe,1.14,51.18,False,2024-07-02,1056,434,925
5983332777153181913,"Små vaner gør en stor forskel, hvis man vil spare på energien",https://sparenergi.dk/vidste-du-det,1.34,79.95,False,2024-07-09,1045,435,779
11334188797033850939,Energimærkning af bygninger | Energistyrelsen,https://sparenergi.dk/offentlig/bygninger/energimaerkning-af-bygninger,1.18,73.6,False,2023-06-14,1044,436,883
1122238156492768411,Varmepumpelisten | Energistyrelsen,https://www.sparenergi.dk/forbruger/vaerktoejer/varmepumpelisten,1.16,60.13,False,2023-03-30,1041,437,900
17630670330576122556,Ny cirkulationspumpe,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/ny-cirkulationspumpe,1.14,76.28,False,2023-03-31,1035,438,905
6120232762901643229,Sommerhus | Energistyrelsen,https://old.sparenergi.dk/forbruger/sommerhus,1.19,75.87,False,2024-02-07,1035,439,869
6625685747035447582,Isolering af kældergulv,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/isolering-af-kaeldergulv,1.1,79.19,False,2023-03-30,1034,440,938
3861200134158948693,Solceller | SparEnergi.dk,https://sparenergi.dk/skal-du-renovere-din-bolig/faa-gratis-stroem-fra-solceller,1.26,66.03,False,2024-07-03,1034,441,819
17702795765418204080,Typehus 1977-84 | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktoejer/bygningsguiden/typehus-1977-84,1.2,78.26,False,2023-03-30,1029,442,855
6804095464927430426,Hold din varmepumpe ved lige,https://sparenergi.dk/privat/spar-energi-i-hverdagen/hold-din-varmepumpe-ved-lige,1.11,77.11,False,2024-07-08,1027,443,927
7550519331992068565,Forstå din elregning,https://old.sparenergi.dk/forbruger/el/dit-elforbrug/forstaa-din-elregning,1.09,79.26,False,2024-07-08,1026,444,942
4336966751296338763,Solvarme | Energistyrelsen,https://old.sparenergi.dk/forbruger/varme/solvarme,1.09,71.09,False,2024-07-07,1023,445,942
12336635044536704300,Fremstilling | Energistyrelsen,https://sparenergi.dk/erhverv/vaerktojer/erhvervstilskud/fremstilling,1.29,59.65,False,2023-05-01,1022,446,791
11833206920444465147,Varmepumper | Energistyrelsen,https://sparenergi.dk/forbruger/varme/varmepumper?query=varmepumper,1.25,13.43,False,2023-03-30,1021,447,819
11032497255228255067,Skabelon til bilagsliste tilskud,https://sparenergi.dk/forbruger/materialer/skabelon-til-bilagsliste-tilskud,1.14,47.74,False,2023-04-26,1013,448,891
6781962090400106799,Isolering af varmerør,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/isolering-af-varmeroer,1.14,80.34,False,2023-04-15,1013,449,888
19667751725236618,Site under opdatering | Energistyrelsen,https://sparenergi.dk/varmepumpepuljen,1.07,5.26,False,2024-05-27,1012,450,949
14269588667591390837,Rådgivning om Varmepumpepuljen,https://sparenergi.dk/privat/soeg-tilskud/varm-op-til-soege-tilskud-til-en-varmepumpe/webinarer-vedr-varmepumpepulje,1.19,52.85,False,2024-07-08,1011,451,848
9905302669657526740,,https://www.sparenergi.dk/forbruger,1.3,12.5,False,2023-03-30,1011,452,777
4012631081210312029,Gode råd om drift af dit gasfyr,https://sparenergi.dk/privat/spar-energi-i-hverdagen/gode-raad-om-drift-af-dit-gasfyr,1.18,58.02,False,2024-07-09,1005,453,852
6888512157783805594,Se webinar om Varmepumpepuljen,https://sparenergi.dk/privat/soeg-tilskud/varm-op-til-soege-tilskud-til-en-varmepumpe/se-webinar-om-varmepumpepuljen,1.14,62.61,False,2024-06-28,1004,454,879
2396234478771612328,,https://sparenergi.dk/sites/forbruger.dk/files/contents/publication/erhvervspuljen-vejledning-til-ansoegning/vejledning_til_ansoegning_311022.pdf,1.11,20.0,False,2023-03-09,1003,455,901
9823444796044430526,Jordvarme og solceller,https://sparenergi.dk/forbruger/vaerktoejer/casebank/jordvarme-og-solceller,1.08,74.55,False,2023-03-30,998,456,925
289490143236612588,Ventilationsanlæg med varmegenvinding,https://old.sparenergi.dk/forbruger/vaerktoejer/energiloesninger/ventilationsanlaeg-med-varmegenvinding,1.11,73.3,False,2024-06-28,994,457,896
16223139548713172415,Nybyggeri | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/nybyggeri,1.07,82.17,False,2023-03-29,985,458,918
12596596169721752458,Tilskud | Energistyrelsen,https://www.sparenergi.dk/forbruger/boligen/tilskud,1.29,52.78,False,2023-03-22,984,459,760
17150373967506707050,Energimærkning af fjernsyn og computerskærme | Energistyrelsen,https://old.sparenergi.dk/forbruger/el/tv-og-underholdning/tv-apparater/energimaerkning-af-tv-apparater,1.11,88.31,False,2024-07-08,982,460,884
